gill-attachment_cap-diameter_mean,gill-attachment_stem-width_min,gill-attachment_stem-width_median,gill-attachment_cap-diameter_median,stem-width,stem-color_stem-height_mean,gill-attachment_cap-diameter_min,gill-attachment_stem-width_mean,gill-attachment_stem-height_median,cap-diameter,cap-shape_cap-diameter_median,class
4.992667087807959,0.0,5.96,3.88,5.89,5.696960167714885,0.38,8.376766898294377,5.69,3.89,6.27,1
4.992667087807959,0.0,5.96,3.88,6.88,7.289946861715429,0.38,8.376766898294377,5.69,4.19,6.27,0
7.203423524463759,0.8,9.09,6.4,0.97,5.948164773751578,0.47,11.894995093228657,5.27,0.52,6.27,1
7.203423524463759,0.8,9.09,6.4,2.66,6.7454906136614605,0.47,11.894995093228657,5.27,1.59,6.27,1
8.692903951975989,3.08,12.76,7.71,17.7,7.289946861715429,2.21,12.848816908454229,8.6,10.38,6.27,0
7.203423524463759,0.8,9.09,6.4,7.15,5.696960167714885,0.47,11.894995093228657,5.27,7.59,6.33,1
4.992667087807959,0.0,5.96,3.88,5.25,6.7454906136614605,0.38,8.376766898294377,5.69,3.76,6.33,0
12.32178494623656,3.36,21.77,8.98,5.11,6.7454906136614605,2.49,24.28452329749104,7.45,5.34,6.33,1
6.914127268080756,1.78,11.26,6.81,7.33,7.289946861715429,2.2,13.122698696652186,5.89,5.15,6.27,0
7.203423524463759,0.8,9.09,6.4,2.48,6.7454906136614605,0.47,11.894995093228657,5.27,1.54,6.27,1
8.692903951975989,3.08,12.76,7.71,7.63,5.948164773751578,2.21,12.848816908454229,8.6,5.57,6.27,1
8.692903951975989,3.08,12.76,7.71,12.7,7.289946861715429,2.21,12.848816908454229,8.6,6.37,6.27,0
4.992667087807959,0.0,5.96,3.88,5.29,6.563064985451019,0.38,8.376766898294377,5.69,3.98,3.31,1
4.992667087807959,0.0,5.96,3.88,1.48,6.7454906136614605,0.38,8.376766898294377,5.69,1.45,3.31,1
4.992667087807959,0.0,5.96,3.88,2.56,7.289946861715429,0.38,8.376766898294377,5.69,1.89,6.33,1
4.992667087807959,0.0,5.96,3.88,0.0,0.0,0.38,8.376766898294377,5.69,3.33,4.66,1
4.992667087807959,0.0,5.96,3.88,19.2,7.289946861715429,0.38,8.376766898294377,5.69,10.9,6.33,0
6.914127268080756,1.78,11.26,6.81,3.16,6.7454906136614605,2.2,13.122698696652186,5.89,3.43,6.33,1
8.692903951975989,3.08,12.76,7.71,9.3,6.7454906136614605,2.21,12.848816908454229,8.6,8.56,6.27,0
4.526979810465595,0.0,14.69,3.99,25.54,7.289946861715429,1.03,16.966674907292955,4.21,3.27,4.66,1
4.992667087807959,0.0,5.96,3.88,7.89,5.948164773751578,0.38,8.376766898294377,5.69,3.37,6.33,1
7.203423524463759,0.8,9.09,6.4,15.46,7.289946861715429,0.47,11.894995093228657,5.27,7.69,6.83,0
4.992667087807959,0.0,5.96,3.88,4.83,7.289946861715429,0.38,8.376766898294377,5.69,6.0,6.27,0
4.992667087807959,0.0,5.96,3.88,1.01,5.373272120200334,0.38,8.376766898294377,5.69,0.75,6.27,1
6.174267491302667,2.02,9.76,5.91,4.65,6.7454906136614605,1.77,10.635550831078469,6.62,4.13,6.33,1
4.992667087807959,0.0,5.96,3.88,13.36,7.289946861715429,0.38,8.376766898294377,5.69,7.28,3.31,1
6.174267491302667,2.02,9.76,5.91,16.15,7.289946861715429,1.77,10.635550831078469,6.62,7.79,6.27,0
12.32178494623656,3.36,21.77,8.98,12.5,6.7454906136614605,2.49,24.28452329749104,7.45,4.89,6.27,0
7.203423524463759,0.8,9.09,6.4,6.06,5.6829060293318845,0.47,11.894995093228657,5.27,3.52,6.33,0
7.203423524463759,0.8,9.09,6.4,5.58,5.948164773751578,0.47,11.894995093228657,5.27,2.63,6.27,1
4.992667087807959,0.0,5.96,3.88,2.43,6.7454906136614605,0.38,8.376766898294377,5.69,2.56,3.31,1
4.992667087807959,0.0,5.96,3.88,17.15,7.289946861715429,0.38,8.376766898294377,5.69,8.03,3.31,1
8.692903951975989,3.08,12.76,7.71,10.58,6.7454906136614605,2.21,12.848816908454229,8.6,9.25,6.27,0
8.692903951975989,3.08,12.76,7.71,8.46,5.373272120200334,2.21,12.848816908454229,8.6,6.43,6.27,1
4.992667087807959,0.0,5.96,3.88,2.63,7.289946861715429,0.38,8.376766898294377,5.69,1.67,6.33,0
7.203423524463759,0.8,9.09,6.4,7.03,5.6829060293318845,0.47,11.894995093228657,5.27,4.28,6.33,0
4.992667087807959,0.0,5.96,3.88,3.72,7.289946861715429,0.38,8.376766898294377,5.69,2.83,4.25,1
7.203423524463759,0.8,9.09,6.4,5.43,5.948164773751578,0.47,11.894995093228657,5.27,2.52,6.33,1
4.992667087807959,0.0,5.96,3.88,2.62,7.289946861715429,0.38,8.376766898294377,5.69,1.6,6.33,0
4.992667087807959,0.0,5.96,3.88,3.62,6.7454906136614605,0.38,8.376766898294377,5.69,3.01,6.27,1
6.174267491302667,2.02,9.76,5.91,18.73,7.289946861715429,1.77,10.635550831078469,6.62,7.91,6.33,1
6.174267491302667,2.02,9.76,5.91,3.71,7.289946861715429,1.77,10.635550831078469,6.62,4.66,6.33,0
4.992667087807959,0.0,5.96,3.88,27.67,7.289946861715429,0.38,8.376766898294377,5.69,10.58,6.27,1
7.203423524463759,0.8,9.09,6.4,7.83,7.289946861715429,0.47,11.894995093228657,5.27,6.56,6.83,0
4.992667087807959,0.0,5.96,3.88,7.39,5.948164773751578,0.38,8.376766898294377,5.69,4.65,6.27,1
6.174267491302667,2.02,9.76,5.91,7.23,6.7454906136614605,1.77,10.635550831078469,6.62,6.47,6.27,1
6.174267491302667,2.02,9.76,5.91,20.65,6.563064985451019,1.77,10.635550831078469,6.62,7.52,6.27,1
4.992667087807959,0.0,5.96,3.88,6.56,7.289946861715429,0.38,8.376766898294377,5.69,3.51,6.27,0
6.174267491302667,2.02,9.76,5.91,12.03,7.289946861715429,1.77,10.635550831078469,6.62,10.98,6.27,1
4.526979810465595,0.0,14.69,3.99,8.15,5.948164773751578,1.03,16.966674907292955,4.21,3.82,6.83,0
12.32178494623656,3.36,21.77,8.98,31.55,5.696960167714885,2.49,24.28452329749104,7.45,11.44,6.27,1
4.992667087807959,0.0,5.96,3.88,4.9,6.563064985451019,0.38,8.376766898294377,5.69,3.48,6.83,1
6.914127268080756,1.78,11.26,6.81,17.79,6.7454906136614605,2.2,13.122698696652186,5.89,13.97,6.27,1
12.32178494623656,3.36,21.77,8.98,10.97,5.696960167714885,2.49,24.28452329749104,7.45,4.67,6.27,0
6.914127268080756,1.78,11.26,6.81,8.31,6.7454906136614605,2.2,13.122698696652186,5.89,8.23,6.27,1
12.32178494623656,3.36,21.77,8.98,25.82,5.948164773751578,2.49,24.28452329749104,7.45,13.43,6.27,1
4.992667087807959,0.0,5.96,3.88,1.61,6.7454906136614605,0.38,8.376766898294377,5.69,1.08,6.27,1
4.992667087807959,0.0,5.96,3.88,0.0,0.0,0.38,8.376766898294377,5.69,4.18,4.66,1
7.203423524463759,0.8,9.09,6.4,22.79,7.289946861715429,0.47,11.894995093228657,5.27,11.48,6.27,0
4.526979810465595,0.0,14.69,3.99,26.63,6.7454906136614605,1.03,16.966674907292955,4.21,12.24,4.66,1
6.914127268080756,1.78,11.26,6.81,8.43,7.289946861715429,2.2,13.122698696652186,5.89,5.37,6.27,0
4.992667087807959,0.0,5.96,3.88,2.65,5.948164773751578,0.38,8.376766898294377,5.69,2.29,8.2,1
12.32178494623656,3.36,21.77,8.98,10.48,6.7454906136614605,2.49,24.28452329749104,7.45,3.63,6.27,0
7.203423524463759,0.8,9.09,6.4,11.32,5.112924281984334,0.47,11.894995093228657,5.27,6.88,6.83,1
6.914127268080756,1.78,11.26,6.81,9.91,6.684535211267606,2.2,13.122698696652186,5.89,6.93,6.33,1
12.32178494623656,3.36,21.77,8.98,9.41,5.948164773751578,2.49,24.28452329749104,7.45,3.02,6.27,0
4.992667087807959,0.0,5.96,3.88,4.52,7.289946861715429,0.38,8.376766898294377,5.69,2.36,6.27,0
12.32178494623656,3.36,21.77,8.98,24.64,7.289946861715429,2.49,24.28452329749104,7.45,7.86,6.27,0
4.992667087807959,0.0,5.96,3.88,4.74,7.289946861715429,0.38,8.376766898294377,5.69,3.48,6.27,0
4.992667087807959,0.0,5.96,3.88,5.7,7.289946861715429,0.38,8.376766898294377,5.69,2.71,3.31,1
4.992667087807959,0.0,5.96,3.88,0.0,0.0,0.38,8.376766898294377,5.69,4.36,4.66,1
6.174267491302667,2.02,9.76,5.91,5.33,5.948164773751578,1.77,10.635550831078469,6.62,4.31,6.33,1
6.174267491302667,2.02,9.76,5.91,15.34,5.948164773751578,1.77,10.635550831078469,6.62,5.57,6.83,1
7.203423524463759,0.8,9.09,6.4,6.86,6.7454906136614605,0.47,11.894995093228657,5.27,2.91,6.33,1
7.203423524463759,0.8,9.09,6.4,7.68,5.933733333333333,0.47,11.894995093228657,5.27,4.13,6.27,0
4.992667087807959,0.0,5.96,3.88,1.36,7.289946861715429,0.38,8.376766898294377,5.69,0.84,3.31,0
8.692903951975989,3.08,12.76,7.71,17.58,7.289946861715429,2.21,12.848816908454229,8.6,13.85,6.27,0
4.992667087807959,0.0,5.96,3.88,22.87,7.289946861715429,0.38,8.376766898294377,5.69,16.49,6.83,0
4.992667087807959,0.0,5.96,3.88,6.71,5.933733333333333,0.38,8.376766898294377,5.69,4.11,6.27,0
4.992667087807959,0.0,5.96,3.88,15.52,6.7454906136614605,0.38,8.376766898294377,5.69,10.82,8.2,0
4.526979810465595,0.0,14.69,3.99,0.0,0.0,1.03,16.966674907292955,4.21,4.09,4.66,1
8.692903951975989,3.08,12.76,7.71,12.12,7.289946861715429,2.21,12.848816908454229,8.6,11.89,6.27,1
4.992667087807959,0.0,5.96,3.88,1.24,5.696960167714885,0.38,8.376766898294377,5.69,0.91,6.27,1
4.992667087807959,0.0,5.96,3.88,3.45,7.289946861715429,0.38,8.376766898294377,5.69,3.78,3.31,0
4.992667087807959,0.0,5.96,3.88,3.09,7.289946861715429,0.38,8.376766898294377,5.69,2.98,3.31,0
7.203423524463759,0.8,9.09,6.4,25.38,5.112924281984334,0.47,11.894995093228657,5.27,15.2,6.33,1
6.174267491302667,2.02,9.76,5.91,2.66,5.948164773751578,1.77,10.635550831078469,6.62,3.51,3.31,0
4.992667087807959,0.0,5.96,3.88,7.81,6.7454906136614605,0.38,8.376766898294377,5.69,7.4,6.27,1
6.914127268080756,1.78,11.26,6.81,15.96,5.948164773751578,2.2,13.122698696652186,5.89,5.79,6.33,1
12.32178494623656,3.36,21.77,8.98,26.13,7.289946861715429,2.49,24.28452329749104,7.45,6.15,6.27,0
4.992667087807959,0.0,5.96,3.88,2.73,7.289946861715429,0.38,8.376766898294377,5.69,1.46,6.27,0
6.174267491302667,2.02,9.76,5.91,4.18,6.684535211267606,1.77,10.635550831078469,6.62,4.28,6.33,1
7.203423524463759,0.8,9.09,6.4,2.57,7.289946861715429,0.47,11.894995093228657,5.27,3.36,6.83,1
4.992667087807959,0.0,5.96,3.88,13.64,7.289946861715429,0.38,8.376766898294377,5.69,6.67,3.31,1
4.992667087807959,0.0,5.96,3.88,21.33,6.7454906136614605,0.38,8.376766898294377,5.69,8.98,6.83,0
12.32178494623656,3.36,21.77,8.98,11.26,6.7454906136614605,2.49,24.28452329749104,7.45,4.24,6.27,0
6.174267491302667,2.02,9.76,5.91,8.58,6.7454906136614605,1.77,10.635550831078469,6.62,7.22,6.27,1
4.992667087807959,0.0,5.96,3.88,2.68,6.7454906136614605,0.38,8.376766898294377,5.69,1.66,6.27,1
7.203423524463759,0.8,9.09,6.4,0.97,6.055853174603175,0.47,11.894995093228657,5.27,0.71,6.27,1
4.992667087807959,0.0,5.96,3.88,12.68,7.289946861715429,0.38,8.376766898294377,5.69,5.76,3.31,1
4.526979810465595,0.0,14.69,3.99,31.6,7.289946861715429,1.03,16.966674907292955,4.21,5.05,4.66,1
7.203423524463759,0.8,9.09,6.4,41.18,6.7454906136614605,0.47,11.894995093228657,5.27,16.84,6.83,1
4.992667087807959,0.0,5.96,3.88,3.28,7.289946861715429,0.38,8.376766898294377,5.69,2.95,3.31,0
4.992667087807959,0.0,5.96,3.88,14.16,5.948164773751578,0.38,8.376766898294377,5.69,10.07,6.27,1
7.203423524463759,0.8,9.09,6.4,9.52,6.7454906136614605,0.47,11.894995093228657,5.27,6.46,6.33,1
12.32178494623656,3.36,21.77,8.98,17.68,6.7454906136614605,2.49,24.28452329749104,7.45,9.39,6.27,0
4.526979810465595,0.0,14.69,3.99,29.95,7.289946861715429,1.03,16.966674907292955,4.21,3.25,4.66,1
6.174267491302667,2.02,9.76,5.91,4.37,5.948164773751578,1.77,10.635550831078469,6.62,4.3,6.33,1
8.692903951975989,3.08,12.76,7.71,11.01,6.7454906136614605,2.21,12.848816908454229,8.6,11.16,6.27,0
6.174267491302667,2.02,9.76,5.91,9.32,6.7454906136614605,1.77,10.635550831078469,6.62,4.98,6.27,0
6.174267491302667,2.02,9.76,5.91,3.77,7.289946861715429,1.77,10.635550831078469,6.62,4.33,6.27,0
7.203423524463759,0.8,9.09,6.4,6.04,6.7454906136614605,0.47,11.894995093228657,5.27,3.85,6.33,0
4.992667087807959,0.0,5.96,3.88,10.16,6.7454906136614605,0.38,8.376766898294377,5.69,4.97,6.27,1
7.203423524463759,0.8,9.09,6.4,14.95,6.684535211267606,0.47,11.894995093228657,5.27,7.99,6.83,1
4.992667087807959,0.0,5.96,3.88,13.91,7.289946861715429,0.38,8.376766898294377,5.69,8.11,6.27,1
4.992667087807959,0.0,5.96,3.88,14.44,7.289946861715429,0.38,8.376766898294377,5.69,8.41,6.27,1
4.992667087807959,0.0,5.96,3.88,16.63,7.289946861715429,0.38,8.376766898294377,5.69,9.74,6.27,1
4.992667087807959,0.0,5.96,3.88,18.26,6.7454906136614605,0.38,8.376766898294377,5.69,17.55,8.2,0
7.203423524463759,0.8,9.09,6.4,5.88,6.055853174603175,0.47,11.894995093228657,5.27,3.33,6.27,1
4.526979810465595,0.0,14.69,3.99,23.13,6.7454906136614605,1.03,16.966674907292955,4.21,9.22,4.66,1
4.992667087807959,0.0,5.96,3.88,6.76,5.948164773751578,0.38,8.376766898294377,5.69,4.88,3.31,1
7.203423524463759,0.8,9.09,6.4,12.77,6.7454906136614605,0.47,11.894995093228657,5.27,10.4,6.33,0
7.203423524463759,0.8,9.09,6.4,24.21,5.112924281984334,0.47,11.894995093228657,5.27,9.56,6.83,1
4.992667087807959,0.0,5.96,3.88,3.18,5.6829060293318845,0.38,8.376766898294377,5.69,3.16,6.33,0
6.914127268080756,1.78,11.26,6.81,8.71,7.289946861715429,2.2,13.122698696652186,5.89,4.7,6.27,0
12.32178494623656,3.36,21.77,8.98,18.33,6.7454906136614605,2.49,24.28452329749104,7.45,9.28,6.27,0
12.32178494623656,3.36,21.77,8.98,10.65,5.948164773751578,2.49,24.28452329749104,7.45,3.83,6.27,0
6.174267491302667,2.02,9.76,5.91,4.26,5.6829060293318845,1.77,10.635550831078469,6.62,4.12,6.33,1
12.32178494623656,3.36,21.77,8.98,10.84,5.948164773751578,2.49,24.28452329749104,7.45,3.78,6.27,0
7.203423524463759,0.8,9.09,6.4,12.68,6.684535211267606,0.47,11.894995093228657,5.27,8.28,6.83,1
4.526979810465595,0.0,14.69,3.99,0.0,0.0,1.03,16.966674907292955,4.21,5.37,4.66,1
4.992667087807959,0.0,5.96,3.88,3.67,6.563064985451019,0.38,8.376766898294377,5.69,2.56,6.33,1
7.203423524463759,0.8,9.09,6.4,27.62,5.112924281984334,0.47,11.894995093228657,5.27,14.86,6.83,1
7.203423524463759,0.8,9.09,6.4,27.29,7.289946861715429,0.47,11.894995093228657,5.27,17.58,6.33,1
6.914127268080756,1.78,11.26,6.81,14.65,5.696960167714885,2.2,13.122698696652186,5.89,7.08,6.33,1
4.992667087807959,0.0,5.96,3.88,24.45,6.7454906136614605,0.38,8.376766898294377,5.69,8.44,4.66,0
4.992667087807959,0.0,5.96,3.88,14.16,5.6829060293318845,0.38,8.376766898294377,5.69,8.48,8.2,0
4.992667087807959,0.0,5.96,3.88,10.42,6.7454906136614605,0.38,8.376766898294377,5.69,6.51,6.27,1
12.32178494623656,3.36,21.77,8.98,17.69,6.7454906136614605,2.49,24.28452329749104,7.45,10.48,6.27,0
12.32178494623656,3.36,21.77,8.98,69.72,6.7454906136614605,2.49,24.28452329749104,7.45,21.33,6.27,0
7.203423524463759,0.8,9.09,6.4,30.74,6.7454906136614605,0.47,11.894995093228657,5.27,14.94,6.83,1
4.992667087807959,0.0,5.96,3.88,17.17,7.289946861715429,0.38,8.376766898294377,5.69,11.85,6.27,0
7.203423524463759,0.8,9.09,6.4,1.73,5.948164773751578,0.47,11.894995093228657,5.27,1.25,6.27,0
7.203423524463759,0.8,9.09,6.4,22.3,6.7454906136614605,0.47,11.894995093228657,5.27,12.89,6.33,1
12.32178494623656,3.36,21.77,8.98,39.32,6.7454906136614605,2.49,24.28452329749104,7.45,48.58,4.66,0
4.992667087807959,0.0,5.96,3.88,6.6,7.289946861715429,0.38,8.376766898294377,5.69,3.74,6.33,0
12.32178494623656,3.36,21.77,8.98,12.26,5.696960167714885,2.49,24.28452329749104,7.45,7.84,6.27,0
4.992667087807959,0.0,5.96,3.88,7.45,7.289946861715429,0.38,8.376766898294377,5.69,4.7,6.27,0
4.992667087807959,0.0,5.96,3.88,3.3,7.289946861715429,0.38,8.376766898294377,5.69,3.0,3.31,0
7.203423524463759,0.8,9.09,6.4,6.41,6.7454906136614605,0.47,11.894995093228657,5.27,5.21,6.83,1
6.914127268080756,1.78,11.26,6.81,9.09,5.933733333333333,2.2,13.122698696652186,5.89,5.04,6.27,1
7.203423524463759,0.8,9.09,6.4,1.66,5.948164773751578,0.47,11.894995093228657,5.27,1.52,6.27,0
6.914127268080756,1.78,11.26,6.81,9.27,7.289946861715429,2.2,13.122698696652186,5.89,5.42,6.33,0
6.914127268080756,1.78,11.26,6.81,13.18,6.7454906136614605,2.2,13.122698696652186,5.89,7.46,6.33,0
4.526979810465595,0.0,14.69,3.99,0.0,0.0,1.03,16.966674907292955,4.21,4.64,4.66,1
8.692903951975989,3.08,12.76,7.71,9.89,6.7454906136614605,2.21,12.848816908454229,8.6,7.13,6.27,0
8.692903951975989,3.08,12.76,7.71,17.83,7.289946861715429,2.21,12.848816908454229,8.6,14.04,6.27,0
4.992667087807959,0.0,5.96,3.88,5.62,6.563064985451019,0.38,8.376766898294377,5.69,3.87,3.31,1
7.203423524463759,0.8,9.09,6.4,12.22,7.289946861715429,0.47,11.894995093228657,5.27,5.31,6.83,0
7.203423524463759,0.8,9.09,6.4,5.84,6.7454906136614605,0.47,11.894995093228657,5.27,2.85,6.83,1
6.914127268080756,1.78,11.26,6.81,17.02,6.7454906136614605,2.2,13.122698696652186,5.89,11.0,6.27,1
6.174267491302667,2.02,9.76,5.91,13.88,7.289946861715429,1.77,10.635550831078469,6.62,8.98,6.33,1
6.914127268080756,1.78,11.26,6.81,32.45,7.289946861715429,2.2,13.122698696652186,5.89,9.36,6.33,0
4.526979810465595,0.0,14.69,3.99,6.21,5.948164773751578,1.03,16.966674907292955,4.21,1.2,6.83,1
12.32178494623656,3.36,21.77,8.98,10.05,5.948164773751578,2.49,24.28452329749104,7.45,3.77,6.27,0
7.203423524463759,0.8,9.09,6.4,2.61,6.7454906136614605,0.47,11.894995093228657,5.27,1.74,6.27,1
7.203423524463759,0.8,9.09,6.4,6.44,7.289946861715429,0.47,11.894995093228657,5.27,3.05,6.27,1
4.992667087807959,0.0,5.96,3.88,1.0,6.7454906136614605,0.38,8.376766898294377,5.69,0.93,6.27,0
8.692903951975989,3.08,12.76,7.71,12.44,7.289946861715429,2.21,12.848816908454229,8.6,6.86,6.33,0
12.32178494623656,3.36,21.77,8.98,35.87,5.948164773751578,2.49,24.28452329749104,7.45,15.15,6.27,1
7.203423524463759,0.8,9.09,6.4,9.97,6.7454906136614605,0.47,11.894995093228657,5.27,9.96,6.83,1
4.526979810465595,0.0,14.69,3.99,35.99,7.289946861715429,1.03,16.966674907292955,4.21,5.12,4.66,1
7.203423524463759,0.8,9.09,6.4,8.06,7.289946861715429,0.47,11.894995093228657,5.27,3.19,6.27,1
6.174267491302667,2.02,9.76,5.91,10.48,6.7454906136614605,1.77,10.635550831078469,6.62,6.58,6.27,0
8.692903951975989,3.08,12.76,7.71,14.79,7.289946861715429,2.21,12.848816908454229,8.6,12.5,6.33,1
4.992667087807959,0.0,5.96,3.88,1.55,6.7454906136614605,0.38,8.376766898294377,5.69,1.33,3.31,1
4.992667087807959,0.0,5.96,3.88,15.24,6.7454906136614605,0.38,8.376766898294377,5.69,7.93,6.27,0
6.174267491302667,2.02,9.76,5.91,4.41,6.7454906136614605,1.77,10.635550831078469,6.62,4.49,6.33,1
8.692903951975989,3.08,12.76,7.71,12.54,7.289946861715429,2.21,12.848816908454229,8.6,6.34,6.27,0
6.174267491302667,2.02,9.76,5.91,5.73,5.6829060293318845,1.77,10.635550831078469,6.62,4.26,6.33,1
7.203423524463759,0.8,9.09,6.4,12.75,7.289946861715429,0.47,11.894995093228657,5.27,6.11,6.27,0
7.203423524463759,0.8,9.09,6.4,1.4,5.948164773751578,0.47,11.894995093228657,5.27,1.36,6.27,0
4.992667087807959,0.0,5.96,3.88,3.08,6.7454906136614605,0.38,8.376766898294377,5.69,2.42,3.31,1
4.992667087807959,0.0,5.96,3.88,9.83,5.696960167714885,0.38,8.376766898294377,5.69,5.36,6.27,1
6.174267491302667,2.02,9.76,5.91,16.66,7.289946861715429,1.77,10.635550831078469,6.62,7.71,6.33,0
4.992667087807959,0.0,5.96,3.88,7.13,7.289946861715429,0.38,8.376766898294377,5.69,4.51,4.25,1
6.174267491302667,2.02,9.76,5.91,16.38,7.289946861715429,1.77,10.635550831078469,6.62,7.17,6.27,0
6.174267491302667,2.02,9.76,5.91,6.4,7.289946861715429,1.77,10.635550831078469,6.62,4.56,6.33,1
6.914127268080756,1.78,11.26,6.81,22.07,6.563064985451019,2.2,13.122698696652186,5.89,8.55,6.27,0
4.992667087807959,0.0,5.96,3.88,2.75,6.7454906136614605,0.38,8.376766898294377,5.69,1.87,6.27,1
12.32178494623656,3.36,21.77,8.98,18.34,6.7454906136614605,2.49,24.28452329749104,7.45,8.83,6.27,0
6.174267491302667,2.02,9.76,5.91,13.23,7.289946861715429,1.77,10.635550831078469,6.62,5.67,6.27,0
8.692903951975989,3.08,12.76,7.71,10.29,6.7454906136614605,2.21,12.848816908454229,8.6,6.98,6.27,0
6.174267491302667,2.02,9.76,5.91,12.18,7.289946861715429,1.77,10.635550831078469,6.62,5.05,4.25,1
4.526979810465595,0.0,14.69,3.99,26.92,7.289946861715429,1.03,16.966674907292955,4.21,3.97,4.66,1
4.992667087807959,0.0,5.96,3.88,0.0,0.0,0.38,8.376766898294377,5.69,3.56,4.66,1
6.914127268080756,1.78,11.26,6.81,10.32,6.7454906136614605,2.2,13.122698696652186,5.89,8.01,6.33,0
4.992667087807959,0.0,5.96,3.88,24.96,7.289946861715429,0.38,8.376766898294377,5.69,18.4,6.83,0
4.526979810465595,0.0,14.69,3.99,5.61,5.948164773751578,1.03,16.966674907292955,4.21,1.39,6.27,1
4.992667087807959,0.0,5.96,3.88,13.86,7.289946861715429,0.38,8.376766898294377,5.69,7.1,6.27,0
4.526979810465595,0.0,14.69,3.99,18.21,6.7454906136614605,1.03,16.966674907292955,4.21,5.74,4.66,0
4.992667087807959,0.0,5.96,3.88,3.76,6.7454906136614605,0.38,8.376766898294377,5.69,4.77,6.33,0
7.203423524463759,0.8,9.09,6.4,5.7,7.289946861715429,0.47,11.894995093228657,5.27,3.05,6.33,0
4.992667087807959,0.0,5.96,3.88,4.43,7.289946861715429,0.38,8.376766898294377,5.69,3.12,6.27,0
6.174267491302667,2.02,9.76,5.91,15.82,7.289946861715429,1.77,10.635550831078469,6.62,6.97,6.27,0
6.174267491302667,2.02,9.76,5.91,10.25,6.7454906136614605,1.77,10.635550831078469,6.62,5.33,6.27,0
6.174267491302667,2.02,9.76,5.91,16.23,7.289946861715429,1.77,10.635550831078469,6.62,6.92,6.27,0
6.174267491302667,2.02,9.76,5.91,20.26,6.563064985451019,1.77,10.635550831078469,6.62,6.93,6.27,1
4.992667087807959,0.0,5.96,3.88,3.67,7.289946861715429,0.38,8.376766898294377,5.69,2.53,6.27,0
6.174267491302667,2.02,9.76,5.91,4.6,5.948164773751578,1.77,10.635550831078469,6.62,3.64,6.33,1
4.992667087807959,0.0,5.96,3.88,6.78,7.289946861715429,0.38,8.376766898294377,5.69,3.28,6.27,0
6.174267491302667,2.02,9.76,5.91,5.94,6.7454906136614605,1.77,10.635550831078469,6.62,4.93,6.27,0
8.692903951975989,3.08,12.76,7.71,16.25,7.289946861715429,2.21,12.848816908454229,8.6,8.45,6.33,0
6.174267491302667,2.02,9.76,5.91,7.17,7.289946861715429,1.77,10.635550831078469,6.62,4.72,6.27,1
6.914127268080756,1.78,11.26,6.81,9.92,5.6829060293318845,2.2,13.122698696652186,5.89,6.88,6.33,0
4.526979810465595,0.0,14.69,3.99,0.0,0.0,1.03,16.966674907292955,4.21,2.83,4.66,1
7.203423524463759,0.8,9.09,6.4,29.48,7.289946861715429,0.47,11.894995093228657,5.27,21.16,6.83,1
6.174267491302667,2.02,9.76,5.91,4.16,6.684535211267606,1.77,10.635550831078469,6.62,3.86,6.33,1
6.914127268080756,1.78,11.26,6.81,19.65,7.563359999999999,2.2,13.122698696652186,5.89,8.66,6.83,0
4.992667087807959,0.0,5.96,3.88,22.96,7.289946861715429,0.38,8.376766898294377,5.69,15.8,6.27,0
7.203423524463759,0.8,9.09,6.4,1.05,6.055853174603175,0.47,11.894995093228657,5.27,0.57,6.27,1
6.174267491302667,2.02,9.76,5.91,17.41,7.289946861715429,1.77,10.635550831078469,6.62,7.74,6.33,1
7.203423524463759,0.8,9.09,6.4,11.66,7.289946861715429,0.47,11.894995093228657,5.27,9.54,6.83,1
4.992667087807959,0.0,5.96,3.88,19.86,5.948164773751578,0.38,8.376766898294377,5.69,10.19,6.27,1
4.992667087807959,0.0,5.96,3.88,7.37,6.7454906136614605,0.38,8.376766898294377,5.69,7.67,6.27,1
6.174267491302667,2.02,9.76,5.91,12.61,7.289946861715429,1.77,10.635550831078469,6.62,7.8,6.33,1
7.203423524463759,0.8,9.09,6.4,25.64,7.289946861715429,0.47,11.894995093228657,5.27,13.97,6.83,0
4.992667087807959,0.0,5.96,3.88,2.65,6.7454906136614605,0.38,8.376766898294377,5.69,1.53,6.27,1
4.992667087807959,0.0,5.96,3.88,4.37,6.563064985451019,0.38,8.376766898294377,5.69,4.06,6.83,1
4.992667087807959,0.0,5.96,3.88,1.44,7.289946861715429,0.38,8.376766898294377,5.69,0.85,8.2,0
7.203423524463759,0.8,9.09,6.4,17.45,7.289946861715429,0.47,11.894995093228657,5.27,13.73,6.33,0
4.992667087807959,0.0,5.96,3.88,2.48,5.948164773751578,0.38,8.376766898294377,5.69,2.0,8.2,1
6.174267491302667,2.02,9.76,5.91,8.17,6.7454906136614605,1.77,10.635550831078469,6.62,8.58,6.33,1
12.32178494623656,3.36,21.77,8.98,26.37,5.948164773751578,2.49,24.28452329749104,7.45,10.11,6.27,1
4.992667087807959,0.0,5.96,3.88,2.67,6.7454906136614605,0.38,8.376766898294377,5.69,3.47,3.31,1
12.32178494623656,3.36,21.77,8.98,14.06,5.696960167714885,2.49,24.28452329749104,7.45,7.99,6.27,0
4.992667087807959,0.0,5.96,3.88,2.55,6.7454906136614605,0.38,8.376766898294377,5.69,1.17,3.31,1
6.914127268080756,1.78,11.26,6.81,6.39,7.289946861715429,2.2,13.122698696652186,5.89,4.23,6.27,1
